dteday,season,year,month,hour,weekday,workingday,weather_situation,temp,feeling_temperature,humidity,windspeed,casual,registered,count,recency
2012-02-28,Spring,2012,February,14,Wednesday,Working Day,Clear,0.4,0.4091,0.28,0.1045,13,121,134,307
2012-02-28,Spring,2012,February,15,Wednesday,Working Day,Clear,0.42,0.4242,0.26,0.0896,17,149,166,307
2012-02-28,Spring,2012,February,16,Wednesday,Working Day,Clear,0.42,0.4242,0.28,0.0896,17,270,287,307
2012-02-28,Spring,2012,February,17,Wednesday,Working Day,Clear,0.42,0.4242,0.26,0.0896,33,497,530,307
2012-02-28,Spring,2012,February,18,Wednesday,Working Day,Clear,0.42,0.4242,0.28,0.1642,17,432,449,307
2012-02-28,Spring,2012,February,19,Wednesday,Working Day,Clear,0.42,0.4242,0.26,0.0,15,291,306,307
2012-02-28,Spring,2012,February,20,Wednesday,Working Day,Clear,0.4,0.4091,0.3,0.1343,2,202,204,307
2012-02-28,Spring,2012,February,21,Wednesday,Working Day,Clear,0.34,0.3485,0.46,0.1045,10,178,188,307
2012-02-28,Spring,2012,February,22,Wednesday,Working Day,Clear,0.34,0.3485,0.46,0.1045,6,95,101,307
2012-02-28,Spring,2012,February,23,Wednesday,Working Day,Clear,0.32,0.303,0.53,0.2239,4,61,65,307
2012-02-29,Spring,2012,February,0,Thursday,Working Day,Clear,0.32,0.3333,0.53,0.1045,2,30,32,306
2012-02-29,Spring,2012,February,1,Thursday,Working Day,Clear,0.32,0.3333,0.49,0.1045,0,6,6,306
2012-02-29,Spring,2012,February,2,Thursday,Working Day,Clear,0.3,0.2879,0.56,0.2239,0,4,4,306
2012-02-29,Spring,2012,February,3,Thursday,Working Day,Clear,0.28,0.303,0.7,0.0896,0,2,2,306
2012-02-29,Spring,2012,February,5,Thursday,Working Day,Clear,0.26,0.2879,0.75,0.0896,0,29,29,306
2012-02-29,Spring,2012,February,6,Thursday,Working Day,Mist,0.28,0.303,0.75,0.0896,4,100,104,306
2012-02-29,Spring,2012,February,7,Thursday,Working Day,Mist,0.26,0.2727,0.81,0.1343,11,242,253,306
2012-02-29,Spring,2012,February,8,Thursday,Working Day,Mist,0.28,0.2879,0.75,0.1045,2,114,116,306
2012-02-29,Spring,2012,February,9,Thursday,Working Day,Light Snow,0.3,0.303,0.81,0.1642,5,33,38,306
2012-02-29,Spring,2012,February,10,Thursday,Working Day,Light Snow,0.3,0.303,0.81,0.1642,0,10,10,306
2012-02-29,Spring,2012,February,11,Thursday,Working Day,Light Snow,0.3,0.2879,0.87,0.194,1,9,10,306
2012-02-29,Spring,2012,February,12,Thursday,Working Day,Light Snow,0.32,0.303,0.93,0.3284,1,69,70,306
2012-02-29,Spring,2012,February,13,Thursday,Working Day,Mist,0.36,0.3333,0.93,0.3582,4,72,76,306
2012-02-29,Spring,2012,February,14,Thursday,Working Day,Mist,0.36,0.3333,0.93,0.3582,2,54,56,306
2012-02-29,Spring,2012,February,15,Thursday,Working Day,Mist,0.4,0.4091,0.82,0.2836,3,87,90,306
2012-02-29,Spring,2012,February,16,Thursday,Working Day,Light Snow,0.4,0.4091,0.82,0.2239,5,162,167,306
2012-02-29,Spring,2012,February,17,Thursday,Working Day,Mist,0.4,0.4091,0.87,0.1642,7,246,253,306
2012-02-29,Spring,2012,February,18,Thursday,Working Day,Light Snow,0.4,0.4091,0.87,0.0,11,181,192,306
2012-02-29,Spring,2012,February,19,Thursday,Working Day,Mist,0.4,0.4091,0.87,0.1045,0,102,102,306
2012-02-29,Spring,2012,February,20,Thursday,Working Day,Light Snow,0.42,0.4242,0.88,0.1642,2,95,97,306
2012-02-29,Spring,2012,February,21,Thursday,Working Day,Light Snow,0.42,0.4242,0.88,0.1642,0,39,39,306
2012-02-29,Spring,2012,February,22,Thursday,Working Day,Light Snow,0.42,0.4242,0.94,0.2537,2,53,55,306
2012-02-29,Spring,2012,February,23,Thursday,Working Day,Light Snow,0.42,0.4242,0.94,0.2537,3,30,33,306
2012-03-01,Spring,2012,March,0,Friday,Working Day,Mist,0.42,0.4242,0.94,0.0,1,10,11,305
2012-03-01,Spring,2012,March,1,Friday,Working Day,Light Snow,0.46,0.4545,0.94,0.1045,0,12,12,305
2012-03-01,Spring,2012,March,2,Friday,Working Day,Mist,0.46,0.4545,0.94,0.2836,0,6,6,305
2012-03-01,Spring,2012,March,3,Friday,Working Day,Clear,0.46,0.4545,0.94,0.2239,0,3,3,305
2012-03-01,Spring,2012,March,4,Friday,Working Day,Clear,0.48,0.4697,0.88,0.194,0,5,5,305
2012-03-01,Spring,2012,March,5,Friday,Working Day,Clear,0.48,0.4697,0.88,0.1642,0,18,18,305
2012-03-01,Spring,2012,March,6,Friday,Working Day,Mist,0.42,0.4242,0.94,0.0,2,107,109,305
2012-03-01,Spring,2012,March,7,Friday,Working Day,Mist,0.44,0.4394,0.94,0.1343,8,296,304,305
2012-03-01,Spring,2012,March,8,Friday,Working Day,Clear,0.42,0.4242,0.94,0.1343,15,579,594,305
2012-03-01,Spring,2012,March,9,Friday,Working Day,Clear,0.46,0.4545,0.77,0.2537,5,281,286,305
2012-03-01,Spring,2012,March,10,Friday,Working Day,Clear,0.52,0.5,0.55,0.1642,11,122,133,305
2012-03-01,Spring,2012,March,11,Friday,Working Day,Clear,0.56,0.5303,0.43,0.194,19,149,168,305
2012-03-01,Spring,2012,March,12,Friday,Working Day,Clear,0.56,0.5303,0.37,0.2239,16,204,220,305
2012-03-01,Spring,2012,March,13,Friday,Working Day,Clear,0.58,0.5455,0.32,0.2537,24,187,211,305
2012-03-01,Spring,2012,March,14,Friday,Working Day,Clear,0.58,0.5455,0.35,0.2239,37,174,211,305
2012-03-01,Spring,2012,March,15,Friday,Working Day,Clear,0.6,0.6212,0.31,0.2537,31,192,223,305
2012-03-01,Spring,2012,March,16,Friday,Working Day,Clear,0.58,0.5455,0.32,0.2985,38,323,361,305
2012-03-01,Spring,2012,March,17,Friday,Working Day,Clear,0.56,0.5303,0.35,0.2985,49,551,600,305
2012-03-01,Spring,2012,March,18,Friday,Working Day,Clear,0.54,0.5152,0.34,0.3582,27,498,525,305
2012-03-01,Spring,2012,March,19,Friday,Working Day,Clear,0.48,0.4697,0.41,0.3284,11,317,328,305
2012-03-01,Spring,2012,March,20,Friday,Working Day,Clear,0.44,0.4394,0.44,0.4179,12,242,254,305
2012-03-01,Spring,2012,March,21,Friday,Working Day,Clear,0.42,0.4242,0.47,0.4627,7,190,197,305
2012-03-01,Spring,2012,March,22,Friday,Working Day,Clear,0.38,0.3939,0.5,0.2537,3,123,126,305
2012-03-01,Spring,2012,March,23,Friday,Working Day,Clear,0.36,0.3485,0.5,0.2239,9,76,85,305
2012-03-02,Spring,2012,March,0,Saturday,Working Day,Clear,0.34,0.3333,0.53,0.1642,1,45,46,304
2012-03-02,Spring,2012,March,1,Saturday,Working Day,Clear,0.34,0.3182,0.49,0.2239,2,18,20,304
2012-03-02,Spring,2012,March,2,Saturday,Working Day,Clear,0.34,0.3182,0.53,0.2836,2,4,6,304
2012-03-02,Spring,2012,March,3,Saturday,Working Day,Clear,0.32,0.3182,0.57,0.194,0,3,3,304
2012-03-02,Spring,2012,March,4,Saturday,Working Day,Clear,0.32,0.3485,0.61,0.0,0,2,2,304
2012-03-02,Spring,2012,March,5,Saturday,Working Day,Clear,0.3,0.3333,0.7,0.0,0,24,24,304
2012-03-02,Spring,2012,March,6,Saturday,Working Day,Clear,0.3,0.3333,0.7,0.0,4,88,92,304
2012-03-02,Spring,2012,March,7,Saturday,Working Day,Clear,0.3,0.3333,0.7,0.0,4,258,262,304
2012-03-02,Spring,2012,March,8,Saturday,Working Day,Clear,0.28,0.303,0.75,0.0896,16,533,549,304
2012-03-02,Spring,2012,March,9,Saturday,Working Day,Clear,0.3,0.3333,0.81,0.0,15,299,314,304
2012-03-02,Spring,2012,March,10,Saturday,Working Day,Clear,0.36,0.3485,0.5,0.1642,14,118,132,304
2012-03-02,Spring,2012,March,11,Saturday,Working Day,Clear,0.38,0.3939,0.46,0.194,40,154,194,304
2012-03-02,Spring,2012,March,12,Saturday,Working Day,Clear,0.4,0.4091,0.43,0.1642,40,194,234,304
2012-03-02,Spring,2012,March,13,Saturday,Working Day,Clear,0.42,0.4242,0.44,0.2239,31,191,222,304
2012-03-02,Spring,2012,March,14,Saturday,Working Day,Mist,0.44,0.4394,0.44,0.2836,29,176,205,304
2012-03-02,Spring,2012,March,15,Saturday,Working Day,Mist,0.42,0.4242,0.5,0.2985,5,73,78,304
2012-03-02,Spring,2012,March,16,Saturday,Working Day,Light Snow,0.4,0.4091,0.58,0.2985,1,49,50,304
2012-03-02,Spring,2012,March,17,Saturday,Working Day,Light Snow,0.36,0.3485,0.81,0.2239,5,123,128,304
2012-03-02,Spring,2012,March,18,Saturday,Working Day,Light Snow,0.36,0.3485,0.87,0.194,6,154,160,304
2012-03-02,Spring,2012,March,19,Saturday,Working Day,Light Snow,0.36,0.3485,0.87,0.194,12,162,174,304
2012-03-02,Spring,2012,March,20,Saturday,Working Day,Mist,0.36,0.3485,0.87,0.194,7,93,100,304
2012-03-02,Spring,2012,March,21,Saturday,Working Day,Light Snow,0.36,0.3636,0.87,0.0896,2,99,101,304
2012-03-02,Spring,2012,March,22,Saturday,Working Day,Mist,0.36,0.3788,0.87,0.0,6,69,75,304
2012-03-02,Spring,2012,March,23,Saturday,Working Day,Mist,0.36,0.3788,0.87,0.0,4,19,23,304
2012-03-03,Spring,2012,March,0,Sunday,Holiday,Light Snow,0.36,0.3636,0.93,0.0896,1,21,22,303
2012-03-03,Spring,2012,March,1,Sunday,Holiday,Light Snow,0.36,0.3788,0.93,0.0,0,44,44,303
2012-03-03,Spring,2012,March,2,Sunday,Holiday,Light Snow,0.36,0.3636,0.93,0.0896,4,34,38,303
2012-03-03,Spring,2012,March,3,Sunday,Holiday,Mist,0.36,0.3485,0.93,0.1642,1,20,21,303
2012-03-03,Spring,2012,March,4,Sunday,Holiday,Mist,0.36,0.3485,0.93,0.194,0,2,2,303
2012-03-03,Spring,2012,March,5,Sunday,Holiday,Mist,0.36,0.3636,0.93,0.0896,1,1,2,303
2012-03-03,Spring,2012,March,6,Sunday,Holiday,Mist,0.36,0.3636,0.93,0.0896,1,6,7,303
2012-03-03,Spring,2012,March,7,Sunday,Holiday,Mist,0.36,0.3485,0.93,0.1343,2,14,16,303
2012-03-03,Spring,2012,March,8,Sunday,Holiday,Light Snow,0.36,0.3788,0.93,0.0,2,46,48,303
2012-03-03,Spring,2012,March,9,Sunday,Holiday,Light Snow,0.38,0.3939,0.87,0.0896,7,87,94,303
2012-03-03,Spring,2012,March,10,Sunday,Holiday,Mist,0.4,0.4091,0.87,0.0,31,137,168,303
2012-03-03,Spring,2012,March,11,Sunday,Holiday,Mist,0.4,0.4091,0.87,0.0896,33,181,214,303
2012-03-03,Spring,2012,March,12,Sunday,Holiday,Mist,0.42,0.4242,0.67,0.2537,47,252,299,303
2012-03-03,Spring,2012,March,13,Sunday,Holiday,Clear,0.44,0.4394,0.51,0.2836,87,252,339,303
2012-03-03,Spring,2012,March,14,Sunday,Holiday,Mist,0.46,0.4545,0.44,0.3582,151,279,430,303
2012-03-03,Spring,2012,March,15,Sunday,Holiday,Clear,0.48,0.4697,0.29,0.2985,145,254,399,303
2012-03-03,Spring,2012,March,16,Sunday,Holiday,Clear,0.5,0.4848,0.27,0.2985,167,300,467,303
2012-03-03,Spring,2012,March,17,Sunday,Holiday,Clear,0.5,0.4848,0.23,0.3284,106,279,385,303
2012-03-03,Spring,2012,March,18,Sunday,Holiday,Clear,0.5,0.4848,0.25,0.2537,53,250,303,303
2012-03-03,Spring,2012,March,19,Sunday,Holiday,Clear,0.46,0.4545,0.33,0.1642,34,191,225,303
2012-03-03,Spring,2012,March,20,Sunday,Holiday,Clear,0.44,0.4394,0.3,0.1343,28,121,149,303
2012-03-03,Spring,2012,March,21,Sunday,Holiday,Clear,0.46,0.4545,0.19,0.3284,24,130,154,303
2012-03-03,Spring,2012,March,22,Sunday,Holiday,Clear,0.44,0.4394,0.21,0.1343,19,115,134,303
2012-03-03,Spring,2012,March,23,Sunday,Holiday,Clear,0.42,0.4242,0.24,0.0,12,94,106,303
2012-03-04,Spring,2012,March,0,Monday,Holiday,Mist,0.4,0.4091,0.3,0.3582,5,67,72,302
2012-03-04,Spring,2012,March,1,Monday,Holiday,Mist,0.38,0.3939,0.34,0.194,16,60,76,302
2012-03-04,Spring,2012,March,2,Monday,Holiday,Mist,0.36,0.3485,0.4,0.1642,14,66,80,302
2012-03-04,Spring,2012,March,3,Monday,Holiday,Mist,0.36,0.3485,0.43,0.1343,5,21,26,302
2012-03-04,Spring,2012,March,4,Monday,Holiday,Mist,0.34,0.3333,0.46,0.194,3,11,14,302
2012-03-04,Spring,2012,March,5,Monday,Holiday,Mist,0.34,0.3182,0.46,0.2239,0,5,5,302
2012-03-04,Spring,2012,March,6,Monday,Holiday,Mist,0.3,0.2727,0.52,0.2985,0,5,5,302
2012-03-04,Spring,2012,March,7,Monday,Holiday,Mist,0.3,0.2727,0.52,0.2985,2,21,23,302
2012-03-04,Spring,2012,March,8,Monday,Holiday,Clear,0.3,0.2727,0.52,0.3284,12,54,66,302
2012-03-04,Spring,2012,March,9,Monday,Holiday,Clear,0.3,0.2727,0.49,0.4478,14,104,118,302
2012-03-04,Spring,2012,March,10,Monday,Holiday,Clear,0.3,0.2727,0.49,0.3284,31,161,192,302
2012-03-04,Spring,2012,March,11,Monday,Holiday,Clear,0.32,0.2879,0.45,0.3881,64,192,256,302
2012-03-04,Spring,2012,March,12,Monday,Holiday,Clear,0.34,0.303,0.42,0.3582,71,256,327,302
2012-03-04,Spring,2012,March,13,Monday,Holiday,Clear,0.36,0.3333,0.37,0.3582,108,256,364,302
2012-03-04,Spring,2012,March,14,Monday,Holiday,Clear,0.36,0.3333,0.34,0.3582,106,226,332,302
2012-03-04,Spring,2012,March,15,Monday,Holiday,Clear,0.36,0.3182,0.32,0.5224,82,252,334,302
2012-03-04,Spring,2012,March,16,Monday,Holiday,Clear,0.36,0.3182,0.29,0.4925,68,231,299,302
2012-03-04,Spring,2012,March,17,Monday,Holiday,Clear,0.34,0.2879,0.31,0.5522,49,214,263,302
2012-03-04,Spring,2012,March,18,Monday,Holiday,Clear,0.32,0.2727,0.33,0.6119,20,164,184,302
2012-03-04,Spring,2012,March,19,Monday,Holiday,Clear,0.3,0.2576,0.36,0.4925,12,120,132,302
2012-03-04,Spring,2012,March,20,Monday,Holiday,Clear,0.28,0.2727,0.38,0.2537,8,80,88,302
2012-03-04,Spring,2012,March,21,Monday,Holiday,Clear,0.28,0.2727,0.36,0.2239,9,70,79,302
2012-03-04,Spring,2012,March,22,Monday,Holiday,Clear,0.26,0.2424,0.41,0.2537,9,53,62,302
2012-03-04,Spring,2012,March,23,Monday,Holiday,Clear,0.26,0.2576,0.41,0.194,2,24,26,302
2012-03-05,Spring,2012,March,0,Tuesday,Working Day,Clear,0.24,0.2273,0.44,0.194,2,15,17,301
2012-03-05,Spring,2012,March,1,Tuesday,Working Day,Clear,0.24,0.2424,0.48,0.1343,3,3,6,301
2012-03-05,Spring,2012,March,2,Tuesday,Working Day,Clear,0.24,0.2424,0.48,0.1343,1,3,4,301
2012-03-05,Spring,2012,March,3,Tuesday,Working Day,Clear,0.22,0.2273,0.51,0.1642,0,1,1,301
2012-03-05,Spring,2012,March,4,Tuesday,Working Day,Clear,0.2,0.2273,0.55,0.0896,0,1,1,301
2012-03-05,Spring,2012,March,5,Tuesday,Working Day,Clear,0.2,0.2273,0.55,0.0896,1,17,18,301
2012-03-05,Spring,2012,March,6,Tuesday,Working Day,Clear,0.18,0.197,0.59,0.1343,2,89,91,301
2012-03-05,Spring,2012,March,7,Tuesday,Working Day,Clear,0.18,0.197,0.59,0.1343,7,253,260,301
2012-03-05,Spring,2012,March,8,Tuesday,Working Day,Clear,0.2,0.2273,0.59,0.1045,13,415,428,301
2012-03-05,Spring,2012,March,9,Tuesday,Working Day,Mist,0.22,0.2576,0.6,0.0896,11,186,197,301
2012-03-05,Spring,2012,March,10,Tuesday,Working Day,Mist,0.24,0.2576,0.6,0.0,12,74,86,301
2012-03-05,Spring,2012,March,11,Tuesday,Working Day,Mist,0.26,0.2727,0.56,0.1343,17,86,103,301
2012-03-05,Spring,2012,March,12,Tuesday,Working Day,Mist,0.26,0.303,0.52,0.0,15,122,137,301
2012-03-05,Spring,2012,March,13,Tuesday,Working Day,Mist,0.26,0.2576,0.55,0.2985,11,109,120,301
2012-03-05,Spring,2012,March,14,Tuesday,Working Day,Mist,0.28,0.2576,0.57,0.3582,13,115,128,301
2012-03-05,Spring,2012,March,15,Tuesday,Working Day,Mist,0.3,0.2879,0.53,0.194,20,110,130,301
2012-03-05,Spring,2012,March,16,Tuesday,Working Day,Clear,0.3,0.2727,0.45,0.2985,30,180,210,301
2012-03-05,Spring,2012,March,17,Tuesday,Working Day,Light Snow,0.3,0.2727,0.45,0.2985,11,376,387,301
2012-03-05,Spring,2012,March,18,Tuesday,Working Day,Light Snow,0.28,0.2273,0.55,0.6567,12,363,375,301
2012-03-05,Spring,2012,March,19,Tuesday,Working Day,Clear,0.26,0.2576,0.53,0.2239,6,220,226,301
2012-03-05,Spring,2012,March,20,Tuesday,Working Day,Clear,0.26,0.2273,0.37,0.4627,8,171,179,301
2012-03-05,Spring,2012,March,21,Tuesday,Working Day,Clear,0.26,0.2273,0.37,0.3881,4,116,120,301
2012-03-05,Spring,2012,March,22,Tuesday,Working Day,Clear,0.24,0.2121,0.35,0.3284,2,76,78,301
2012-03-05,Spring,2012,March,23,Tuesday,Working Day,Clear,0.22,0.1818,0.37,0.5821,2,29,31,301
2012-03-06,Spring,2012,March,0,Wednesday,Working Day,Clear,0.22,0.2121,0.37,0.2985,0,8,8,300
2012-03-06,Spring,2012,March,1,Wednesday,Working Day,Clear,0.2,0.197,0.44,0.2537,0,6,6,300
2012-03-06,Spring,2012,March,2,Wednesday,Working Day,Clear,0.2,0.197,0.44,0.2239,0,4,4,300
2012-03-06,Spring,2012,March,3,Wednesday,Working Day,Clear,0.18,0.1667,0.51,0.2836,0,1,1,300
2012-03-06,Spring,2012,March,4,Wednesday,Working Day,Clear,0.18,0.1667,0.51,0.2985,0,3,3,300
2012-03-06,Spring,2012,March,5,Wednesday,Working Day,Clear,0.18,0.1818,0.51,0.2239,0,25,25,300
2012-03-06,Spring,2012,March,6,Wednesday,Working Day,Clear,0.18,0.2121,0.51,0.1045,3,99,102,300
2012-03-06,Spring,2012,March,7,Wednesday,Working Day,Clear,0.16,0.1818,0.55,0.1343,5,270,275,300
2012-03-06,Spring,2012,March,8,Wednesday,Working Day,Clear,0.16,0.1818,0.59,0.1045,14,487,501,300
2012-03-06,Spring,2012,March,9,Wednesday,Working Day,Clear,0.22,0.2727,0.47,0.0,11,222,233,300
2012-03-06,Spring,2012,March,10,Wednesday,Working Day,Clear,0.24,0.2576,0.44,0.0,16,113,129,300
2012-03-06,Spring,2012,March,11,Wednesday,Working Day,Clear,0.26,0.2576,0.41,0.1642,20,110,130,300
2012-03-06,Spring,2012,March,12,Wednesday,Working Day,Clear,0.26,0.2727,0.41,0.1045,9,129,138,300
2012-03-06,Spring,2012,March,13,Wednesday,Working Day,Clear,0.3,0.303,0.39,0.1343,16,148,164,300
2012-03-06,Spring,2012,March,14,Wednesday,Working Day,Clear,0.32,0.303,0.36,0.2239,20,116,136,300
2012-03-06,Spring,2012,March,15,Wednesday,Working Day,Clear,0.34,0.303,0.36,0.2985,24,142,166,300
2012-03-06,Spring,2012,March,16,Wednesday,Working Day,Clear,0.36,0.3333,0.32,0.2836,22,228,250,300
2012-03-06,Spring,2012,March,17,Wednesday,Working Day,Clear,0.36,0.3333,0.34,0.2836,21,425,446,300
2012-03-06,Spring,2012,March,18,Wednesday,Working Day,Clear,0.34,0.303,0.42,0.3284,15,442,457,300
2012-03-06,Spring,2012,March,19,Wednesday,Working Day,Clear,0.34,0.303,0.46,0.2985,9,278,287,300
2012-03-06,Spring,2012,March,20,Wednesday,Working Day,Clear,0.32,0.3182,0.49,0.194,3,184,187,300
2012-03-06,Spring,2012,March,21,Wednesday,Working Day,Clear,0.32,0.3182,0.49,0.194,5,143,148,300
2012-03-06,Spring,2012,March,22,Wednesday,Working Day,Clear,0.28,0.2727,0.56,0.1642,5,101,106,300
2012-03-06,Spring,2012,March,23,Wednesday,Working Day,Clear,0.28,0.2727,0.61,0.2239,3,51,54,300
2012-03-07,Spring,2012,March,0,Thursday,Working Day,Clear,0.28,0.2576,0.65,0.2836,3,12,15,299
2012-03-07,Spring,2012,March,1,Thursday,Working Day,Clear,0.3,0.2727,0.61,0.2985,1,4,5,299
2012-03-07,Spring,2012,March,2,Thursday,Working Day,Clear,0.3,0.2879,0.56,0.2836,0,4,4,299
2012-03-07,Spring,2012,March,3,Thursday,Working Day,Clear,0.3,0.2727,0.56,0.3582,1,2,3,299
2012-03-07,Spring,2012,March,4,Thursday,Working Day,Clear,0.28,0.2576,0.61,0.3284,0,3,3,299
2012-03-07,Spring,2012,March,5,Thursday,Working Day,Clear,0.28,0.2576,0.56,0.2985,0,18,18,299
2012-03-07,Spring,2012,March,6,Thursday,Working Day,Clear,0.28,0.2576,0.61,0.3881,4,104,108,299
2012-03-07,Spring,2012,March,7,Thursday,Working Day,Clear,0.26,0.2273,0.65,0.3881,12,332,344,299
2012-03-07,Spring,2012,March,8,Thursday,Working Day,Clear,0.28,0.2576,0.61,0.2985,12,554,566,299
2012-03-07,Spring,2012,March,9,Thursday,Working Day,Clear,0.3,0.2727,0.61,0.3284,12,252,264,299
2012-03-07,Spring,2012,March,10,Thursday,Working Day,Clear,0.36,0.3333,0.5,0.2985,20,127,147,299
2012-03-07,Spring,2012,March,11,Thursday,Working Day,Clear,0.42,0.4242,0.38,0.2985,33,128,161,299
2012-03-07,Spring,2012,March,12,Thursday,Working Day,Clear,0.44,0.4394,0.38,0.3881,40,175,215,299
2012-03-07,Spring,2012,March,13,Thursday,Working Day,Clear,0.5,0.4848,0.34,0.4179,26,179,205,299
2012-03-07,Spring,2012,March,14,Thursday,Working Day,Clear,0.52,0.5,0.36,0.3284,38,137,175,299
2012-03-07,Spring,2012,March,15,Thursday,Working Day,Clear,0.54,0.5152,0.37,0.4478,44,165,209,299
2012-03-07,Spring,2012,March,16,Thursday,Working Day,Clear,0.56,0.5303,0.37,0.4179,34,254,288,299
2012-03-07,Spring,2012,March,17,Thursday,Working Day,Clear,0.56,0.5303,0.43,0.4925,58,554,612,299
2012-03-07,Spring,2012,March,18,Thursday,Working Day,Clear,0.56,0.5303,0.4,0.4627,35,509,544,299
2012-03-07,Spring,2012,March,19,Thursday,Working Day,Clear,0.54,0.5152,0.42,0.3582,16,345,361,299
2012-03-07,Spring,2012,March,20,Thursday,Working Day,Clear,0.5,0.4848,0.51,0.2537,18,242,260,299
2012-03-07,Spring,2012,March,21,Thursday,Working Day,Clear,0.44,0.4394,0.62,0.2537,11,177,188,299
2012-03-07,Spring,2012,March,22,Thursday,Working Day,Clear,0.46,0.4545,0.59,0.2985,10,149,159,299
2012-03-07,Spring,2012,March,23,Thursday,Working Day,Clear,0.44,0.4394,0.62,0.3284,4,58,62,299
2012-03-08,Spring,2012,March,0,Friday,Working Day,Clear,0.44,0.4394,0.62,0.3284,11,35,46,298
2012-03-08,Spring,2012,March,1,Friday,Working Day,Clear,0.46,0.4545,0.63,0.3284,4,17,21,298
2012-03-08,Spring,2012,March,2,Friday,Working Day,Clear,0.46,0.4545,0.63,0.3881,6,5,11,298
2012-03-08,Spring,2012,March,3,Friday,Working Day,Clear,0.46,0.4545,0.63,0.3881,0,3,3,298
2012-03-08,Spring,2012,March,4,Friday,Working Day,Clear,0.44,0.4394,0.72,0.2836,0,2,2,298
2012-03-08,Spring,2012,March,5,Friday,Working Day,Clear,0.42,0.4242,0.77,0.2239,1,28,29,298
2012-03-08,Spring,2012,March,6,Friday,Working Day,Clear,0.42,0.4242,0.77,0.2537,4,105,109,298
2012-03-08,Spring,2012,March,7,Friday,Working Day,Clear,0.42,0.4242,0.77,0.3582,8,326,334,298
2012-03-08,Spring,2012,March,8,Friday,Working Day,Clear,0.44,0.4394,0.77,0.3881,12,573,585,298
2012-03-08,Spring,2012,March,9,Friday,Working Day,Clear,0.46,0.4545,0.72,0.4627,19,282,301,298
2012-03-08,Spring,2012,March,10,Friday,Working Day,Clear,0.5,0.4848,0.68,0.4627,19,119,138,298
2012-03-08,Spring,2012,March,11,Friday,Working Day,Mist,0.54,0.5152,0.6,0.4627,48,156,204,298
2012-03-08,Spring,2012,March,12,Friday,Working Day,Mist,0.56,0.5303,0.6,0.4478,27,224,251,298
2012-03-08,Spring,2012,March,13,Friday,Working Day,Mist,0.6,0.6212,0.49,0.6418,35,198,233,298
2012-03-08,Spring,2012,March,14,Friday,Working Day,Mist,0.62,0.6212,0.43,0.6418,48,155,203,298
2012-03-08,Spring,2012,March,15,Friday,Working Day,Clear,0.64,0.6212,0.38,0.6866,24,161,185,298
2012-03-08,Spring,2012,March,16,Friday,Working Day,Mist,0.62,0.6212,0.41,0.6418,37,305,342,298
2012-03-08,Spring,2012,March,17,Friday,Working Day,Clear,0.62,0.6212,0.38,0.6567,52,545,597,298
2012-03-08,Spring,2012,March,18,Friday,Working Day,Mist,0.62,0.6212,0.38,0.5522,45,545,590,298
2012-03-08,Spring,2012,March,19,Friday,Working Day,Mist,0.6,0.6212,0.4,0.4478,21,395,416,298
2012-03-08,Spring,2012,March,20,Friday,Working Day,Mist,0.6,0.6212,0.43,0.3881,20,282,302,298
2012-03-08,Spring,2012,March,21,Friday,Working Day,Clear,0.6,0.6212,0.43,0.3881,27,206,233,298
2012-03-08,Spring,2012,March,22,Friday,Working Day,Clear,0.56,0.5303,0.49,0.3284,12,141,153,298
2012-03-08,Spring,2012,March,23,Friday,Working Day,Mist,0.56,0.5303,0.49,0.4478,6,88,94,298
2012-03-09,Spring,2012,March,0,Saturday,Working Day,Mist,0.58,0.5455,0.49,0.4627,3,51,54,297
2012-03-09,Spring,2012,March,1,Saturday,Working Day,Light Snow,0.56,0.5303,0.52,0.4925,4,22,26,297
2012-03-09,Spring,2012,March,2,Saturday,Working Day,Light Snow,0.48,0.4697,0.77,0.4179,2,9,11,297
2012-03-09,Spring,2012,March,3,Saturday,Working Day,Clear,0.46,0.4545,0.77,0.5224,0,7,7,297
2012-03-09,Spring,2012,March,4,Saturday,Working Day,Light Snow,0.4,0.4091,0.66,0.2836,0,1,1,297
2012-03-09,Spring,2012,March,5,Saturday,Working Day,Light Snow,0.4,0.4091,0.66,0.2836,2,27,29,297
2012-03-09,Spring,2012,March,6,Saturday,Working Day,Mist,0.4,0.4091,0.5,0.3582,2,83,85,297
2012-03-09,Spring,2012,March,7,Saturday,Working Day,Mist,0.38,0.3939,0.4,0.2985,6,262,268,297
2012-03-09,Spring,2012,March,8,Saturday,Working Day,Mist,0.34,0.2879,0.42,0.5224,17,484,501,297
